word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
sir,william,27.54%,i,10.14%,you,5.8%
back,again,14.02%,to,13.08%,and,9.35%
found,her,9.68%,that,9.68%,it,8.39%
look,at,16.38%,and,9.6%,of,6.21%
quite,a,7.94%,as,4.5%,so,4.5%
sort,of,77.85%,and,4.03%,which,2.01%
hope,of,11.41%,you,11.41%,to,7.98%
went,to,21.43%,away,20.54%,on,14.29%
cried,emma,16.36%,elizabeth,14.55%,mr,9.7%
better,than,12.21%,of,4.96%,for,3.82%
those,who,24.03%,of,5.19%,to,4.55%
certainly,have,6.59%,not,5.99%,be,4.79%
believe,it,12.83%,i,10.16%,me,8.56%
idea,of,52.03%,that,6.76%,and,5.41%
oh,no,16.04%,yes,11.57%,my,7.46%
myself,i,10.26%,to,7.69%,and,6.15%
another,and,4.79%,word,3.59%,day,2.99%
told,her,21.23%,me,19.86%,you,15.07%
knew,that,10.42%,how,8.33%,it,7.64%
has,been,22.53%,not,9.01%,a,3.43%
let,me,35.8%,us,18.52%,her,6.79%
hear,of,9.58%,the,8.38%,it,7.78%
seen,him,10.42%,her,8.33%,a,6.25%
should,be,23.24%,not,15.55%,have,14.4%
therefore,she,8.15%,i,7.41%,to,6.67%
replied,elizabeth,9.55%,emma,8.99%,mr,6.74%
perfectly,satisfied,8.77%,convinced,6.14%,well,5.26%
either,of,16.53%,side,7.44%,to,6.61%
friends,and,14.93%,who,5.97%,are,3.73%
others,were,8.04%,in,7.14%,and,7.14%
subject,of,12.71%,and,7.18%,was,6.08%
since,the,15.57%,i,10.66%,her,9.02%
began,to,38.21%,with,5.69%,and,4.07%
leave,her,12.07%,to,12.07%,the,11.21%
young,man,36.1%,ladies,13.42%,lady,11.82%
yourself,to,9.8%,and,9.8%,or,5.88%
why,should,14.95%,did,7.48%,do,6.54%
can,be,14.87%,you,6.52%,have,5.09%
known,to,16.95%,her,6.78%,the,5.08%
word,and,8.57%,of,7.86%,i,7.86%
something,to,12.09%,of,11.54%,more,6.59%
nothing,to,12.99%,but,10.67%,of,9.28%
given,her,13.08%,to,8.46%,him,8.46%
enough,to,43.78%,for,15.45%,of,5.58%
whole,of,13.25%,party,13.25%,family,5.3%
longer,than,8.74%,but,6.8%,and,4.85%
same,time,15.38%,party,3.55%,way,2.96%
attention,to,19.69%,and,10.24%,was,7.87%
general,and,6.09%,but,3.48%,way,3.48%
churchill,was,6.77%,had,6.77%,and,6.25%
love,with,22.97%,and,7.66%,of,4.78%
mrs,bennet,35.1%,churchill,8.08%,cole,6.82%
ought,to,70.5%,not,10.79%,and,3.6%
return,to,17.14%,of,11.43%,it,6.67%
still,more,7.49%,he,3.21%,however,2.67%
once,more,7.91%,in,5.04%,to,4.32%
frank,churchill,72.93%,and,3.31%,was,2.76%
aunt,and,12.8%,was,3.2%,had,3.2%
saw,her,10.05%,him,10.05%,that,7.18%
bates,and,15.08%,was,7.14%,but,3.97%
morning,and,13.59%,to,9.78%,he,5.43%
letter,from,8.48%,and,7.59%,to,7.14%
heard,of,11.76%,from,6.86%,him,6.37%
course,of,32.71%,he,4.67%,but,3.74%
ill,of,15.75%,and,7.53%,humour,6.16%
perhaps,i,7.06%,it,7.06%,you,5.88%
room,and,10.86%,she,4.87%,for,4.87%
ladies,were,9.24%,in,7.56%,of,6.72%
lady,catherine,46.73%,and,6.07%,who,3.27%
possible,that,9.49%,and,8.76%,to,7.3%
gave,her,18.87%,me,9.43%,a,9.43%
looking,at,19.61%,so,4.9%,up,4.9%
harriet,was,7.69%,smith,6.49%,had,4.57%
eyes,were,10.78%,to,7.84%,in,4.9%
person,and,9.01%,to,9.01%,who,9.01%
feelings,and,10.22%,of,7.53%,which,6.99%
does,not,54.33%,seem,3.37%,he,3.37%
yes,i,11.35%,said,5.41%,but,5.41%
elizabeth,was,10.7%,had,6.19%,and,4.01%
side,of,17.74%,and,15.32%,but,4.84%
seeing,him,24.53%,her,11.32%,you,10.38%
answer,and,13.39%,for,10.24%,to,7.87%
moment,and,6.4%,she,5.23%,i,5.23%
added,that,8.57%,to,8.57%,in,8.57%
least,i,4.67%,that,4.0%,of,4.0%
down,to,15.38%,and,13.29%,the,13.29%
party,and,8.61%,were,7.95%,i,3.97%
towards,the,20.16%,her,16.94%,him,6.45%
catherine,and,18.02%,de,12.61%,was,7.21%
jane,and,9.35%,was,7.48%,had,6.07%
bennet,was,11.26%,and,7.51%,had,6.48%
darcy,was,6.28%,and,5.19%,had,4.37%
collins,was,12.18%,and,9.62%,had,3.85%
