word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
seen,have,17.3%,had,16.9%,be,14.93%
generally,is,11.69%,was,6.83%,are,6.12%
remained,he,11.83%,and,7.16%,had,5.84%
before,long,2.04%,as,1.86%,and,1.83%
night,the,23.11%,to,8.2%,that,7.31%
bed,the,21.63%,to,21.51%,in,9.23%
mother,his,14.85%,her,12.81%,my,12.55%
poor,the,22.38%,a,9.09%,my,7.45%
public,the,30.25%,a,14.12%,of,7.9%
point,the,23.52%,this,10.95%,a,6.79%
mouth,his,28.3%,the,23.6%,her,8.85%
doubt,no,47.54%,i,8.12%,a,5.25%
however,was,2.14%,not,2.14%,which,1.88%
blue,the,17.69%,a,8.58%,and,7.83%
forth,so,7.51%,and,7.28%,set,5.99%
words,the,16.33%,these,9.25%,his,5.04%
fortune,good,12.49%,his,8.59%,of,7.53%
afterwards,and,10.16%,soon,6.6%,was,4.99%
whatever,and,5.01%,or,4.91%,that,4.16%
spirit,the,25.98%,a,6.95%,of,4.51%
upon,down,1.61%,looked,1.43%,look,1.23%
attention,his,10.5%,the,9.68%,her,5.25%
boys,the,33.51%,two,3.88%,other,3.57%
early,the,17.24%,an,8.77%,very,5.2%
looked,and,15.4%,he,15.15%,she,9.08%
left,had,8.93%,and,7.8%,the,7.64%
feet,his,17.81%,her,6.53%,the,4.96%
hands,his,20.56%,the,11.88%,her,11.86%
everything,and,7.49%,of,6.1%,that,3.18%
foot,the,21.99%,on,10.89%,his,8.81%
learned,had,11.94%,i,9.77%,the,9.18%
read,to,20.57%,and,7.74%,i,7.21%
write,to,36.61%,and,8.63%,i,7.9%
count,the,63.54%,to,2.68%,dear,1.92%
soon,as,27.93%,was,6.22%,and,4.81%
law,the,32.84%,in,16.72%,a,4.67%
knows,he,18.57%,who,14.37%,god,6.3%
probably,would,8.54%,is,6.04%,was,6.04%
strength,the,16.02%,his,8.29%,and,6.81%
later,minutes,9.18%,or,7.01%,hour,6.32%
known,well,13.33%,had,9.68%,have,9.56%
latter,the,89.4%,this,4.05%,these,2.41%
interest,the,11.53%,of,7.42%,an,5.77%
while,a,6.1%,and,4.9%,little,3.82%
waiting,was,8.89%,were,6.36%,of,5.4%
enough,long,4.35%,well,4.2%,was,3.39%
able,be,33.06%,been,16.36%,was,10.7%
understand,to,23.14%,not,17.27%,i,11.29%
happy,a,10.25%,be,8.15%,and,7.95%
saw,i,23.52%,he,17.59%,she,8.69%
god,of,12.51%,to,5.28%,my,4.05%
act,the,15.64%,to,14.33%,an,7.47%
worth,is,10.55%,not,10.45%,was,8.63%
feeling,a,9.26%,the,8.99%,of,7.19%
top,the,61.83%,on,6.81%,from,2.1%
down,sat,6.42%,and,5.27%,sit,2.65%
length,at,55.08%,the,8.08%,in,5.04%
ready,was,12.75%,be,7.14%,is,4.39%
keep,to,44.77%,and,6.4%,not,3.17%
pale,the,10.66%,a,7.55%,and,5.0%
near,so,4.1%,drew,3.34%,was,3.14%
meet,to,46.69%,we,5.33%,not,3.91%
thought,i,17.32%,he,10.43%,the,6.8%
too,was,7.97%,is,4.17%,be,2.48%
high,the,15.54%,a,11.35%,of,3.95%
running,came,8.53%,was,6.64%,and,5.21%
across,and,2.88%,come,2.19%,came,2.03%
become,had,21.66%,to,13.77%,has,8.91%
grace,your,19.22%,his,5.58%,the,4.78%
trouble,the,18.8%,of,6.24%,into,5.75%
morning,the,31.16%,this,12.56%,next,11.69%
clear,a,9.88%,was,6.82%,the,6.82%
behind,from,5.93%,left,5.4%,and,2.7%
broken,the,9.12%,was,8.1%,a,7.76%
front,in,54.69%,the,31.78%,a,1.11%
see,to,32.55%,you,11.17%,i,8.71%
stood,he,12.71%,and,9.34%,she,7.94%
straight,went,6.27%,go,4.48%,a,4.39%
open,the,15.42%,to,7.88%,an,6.04%
standing,was,16.16%,were,6.86%,and,5.17%
voice,his,11.93%,the,11.93%,a,11.47%
cried,he,12.14%,she,11.29%,and,4.72%
cry,a,15.75%,to,15.13%,the,8.86%
watch,to,17.42%,the,12.36%,his,8.64%
object,the,25.9%,an,10.52%,his,3.12%
ah,him,1.6%,it,1.42%,me,1.36%
another,one,10.88%,to,5.99%,in,5.7%
perhaps,and,8.76%,but,3.51%,or,3.05%
shall,i,26.99%,we,12.07%,you,9.72%
side,the,13.86%,one,10.73%,other,9.03%
idea,the,34.0%,an,10.87%,no,8.12%
seems,it,42.6%,he,5.75%,she,3.68%
sun,the,71.2%,setting,1.95%,a,1.23%
sir,you,5.93%,dear,3.49%,yes,3.46%
continued,he,12.63%,she,5.79%,and,5.72%
added,he,24.14%,she,16.34%,and,5.95%
dead,the,18.64%,is,8.22%,was,6.67%
met,i,11.79%,he,8.6%,had,7.63%
thing,a,14.23%,the,10.83%,one,8.04%
care,take,15.15%,the,7.88%,not,6.17%
turned,he,15.95%,and,9.84%,she,8.67%
third,the,48.58%,a,22.71%,one,2.08%
case,the,33.02%,in,10.51%,a,8.62%
hour,an,46.78%,the,12.88%,half,3.47%
impossible,was,24.69%,is,21.07%,it,5.21%
stand,to,19.16%,not,4.04%,i,3.93%
white,the,18.38%,a,11.05%,of,5.59%
opened,he,8.68%,and,8.43%,door,7.97%
run,to,23.68%,and,6.06%,had,5.13%
struck,and,7.25%,was,6.04%,it,5.51%
makes,it,15.01%,that,12.63%,and,6.78%
believe,i,32.31%,to,15.67%,not,7.82%
single,a,68.36%,one,4.3%,the,3.25%
tried,and,12.96%,i,12.4%,he,12.02%
distance,the,27.1%,a,22.13%,some,5.75%
secret,the,28.25%,a,15.6%,his,6.24%
our,of,16.29%,in,7.02%,to,5.47%
longer,no,64.56%,any,7.5%,much,3.26%
moment,a,38.78%,the,16.43%,that,9.54%
silence,in,19.78%,the,11.76%,a,4.41%
hear,to,31.62%,you,8.48%,i,8.19%
living,a,10.79%,the,10.07%,of,8.22%
dog,the,26.02%,a,20.75%,mr,6.3%
save,to,33.66%,god,5.43%,and,4.7%
piece,a,41.64%,the,6.71%,this,3.77%
stay,to,26.62%,not,5.83%,and,4.47%
heard,i,13.99%,have,9.36%,he,8.95%
turning,and,13.63%,then,6.02%,said,3.45%
answer,to,13.65%,no,9.21%,the,7.39%
got,i,11.83%,he,10.48%,had,6.73%
fell,and,12.02%,he,10.19%,she,4.78%
coming,was,10.14%,the,6.63%,is,5.83%
suddenly,and,6.98%,then,6.03%,he,3.72%
matter,the,42.86%,no,12.36%,a,11.71%
water,the,33.81%,of,13.01%,and,5.47%
instant,an,45.16%,the,12.96%,that,6.58%
form,the,15.14%,to,8.37%,a,4.25%
off,cut,3.94%,it,3.19%,far,2.86%
eye,the,19.86%,his,14.5%,an,7.37%
around,all,6.0%,looked,5.17%,arms,2.61%
either,on,7.22%,of,5.78%,in,2.25%
room,the,34.12%,drawing,6.53%,a,6.0%
call,to,18.71%,you,7.28%,they,5.51%
purpose,the,26.72%,on,5.48%,this,5.03%
drew,he,16.97%,and,12.67%,she,8.44%
raised,he,11.44%,and,7.18%,was,7.09%
gone,had,24.46%,was,9.91%,have,9.38%
floor,the,66.79%,ground,4.14%,first,2.7%
entered,he,12.41%,had,9.23%,they,5.97%
minutes,few,30.2%,five,18.08%,ten,16.21%
laid,and,13.48%,he,6.94%,was,6.06%
trying,was,11.03%,and,8.43%,were,4.93%
line,the,24.26%,a,11.99%,long,2.06%
happened,had,21.41%,it,11.18%,has,10.09%
wait,to,27.2%,and,6.22%,not,4.74%
round,all,4.58%,and,4.33%,looked,3.68%
sound,the,31.11%,a,12.87%,no,3.47%
hardly,could,19.0%,can,9.28%,i,6.83%
french,the,54.6%,a,6.77%,in,4.81%
slaves,the,25.37%,of,10.99%,his,6.0%
black,the,14.56%,a,10.19%,of,6.84%
ago,years,36.47%,long,22.78%,days,5.81%
dark,the,25.28%,a,11.37%,of,3.52%
reached,they,12.61%,he,11.5%,had,11.24%
taken,had,23.44%,be,9.42%,have,8.98%
help,to,19.9%,not,10.39%,the,4.07%
answered,he,14.07%,she,9.3%,i,5.25%
quickly,as,7.3%,so,4.69%,and,3.52%
use,the,14.98%,to,14.86%,no,10.95%
slavery,anti,27.3%,of,26.24%,in,4.7%
war,the,25.39%,of,19.47%,a,3.46%
mine,of,20.54%,and,4.44%,in,4.0%
whether,know,6.72%,or,5.87%,and,3.93%
caught,he,9.61%,had,7.46%,she,7.46%
character,the,16.02%,his,8.05%,of,7.73%
means,no,13.8%,by,12.53%,the,10.49%
power,the,19.99%,his,6.97%,of,4.16%
office,the,23.3%,post,13.14%,his,5.87%
country,the,38.39%,this,8.01%,a,5.55%
letters,the,14.86%,of,7.02%,two,4.9%
bear,to,21.22%,the,6.38%,not,6.32%
lost,had,10.28%,have,7.94%,was,5.48%
thank,i,30.38%,to,7.31%,you,3.17%
although,and,10.37%,that,4.24%,for,2.36%
lady,the,13.04%,young,9.52%,a,8.23%
evening,the,37.63%,that,8.94%,this,7.09%
