word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
he's,got,13.43%,a,8.96%,gone,7.46%
lay,for,15.52%,out,10.34%,down,6.9%
can,get,7.58%,tell,6.06%,do,5.3%
it's,a,17.5%,the,12.5%,all,5.0%
very,well,13.4%,good,7.22%,words,4.12%
there's,a,29.63%,one,18.52%,something,7.41%
em,to,10.0%,on,5.0%,in,5.0%
i'm,a,15.79%,sorry,6.58%,in,5.26%
mighty,good,11.43%,well,5.71%,near,4.29%
first,i,8.65%,thing,8.65%,time,8.65%
started,for,11.11%,on,9.26%,to,9.26%
work,and,21.54%,on,7.69%,for,6.15%
myself,i,10.77%,and,10.77%,but,7.69%
water,and,19.74%,so,6.58%,but,3.95%
judged,i,19.23%,it,15.38%,he,15.38%
nor,nothing,11.86%,no,8.47%,the,6.78%
left,and,9.23%,it,7.69%,hand,7.69%
through,the,51.19%,and,7.14%,a,5.95%
o,the,12.31%,you,6.15%,your,4.62%
en,i,11.11%,de,6.02%,dey,5.56%
de,river,4.63%,way,2.78%,chile,2.78%
dat,you,8.2%,i,6.56%,had,4.92%
looking,at,10.77%,for,6.15%,up,6.15%
i'll,tell,9.09%,go,8.18%,do,5.45%
he'd,been,12.0%,a,8.0%,got,8.0%
men,and,10.29%,in,7.35%,was,5.88%
comes,a,25.0%,the,10.94%,there,6.25%
canoe,and,38.1%,was,7.94%,to,6.35%
