word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
indeed,and,7.55%,which,7.55%,as,3.77%
way,the,19.64%,a,7.14%,her,7.14%
everything,of,7.81%,and,6.25%,up,4.69%
am,i,88.98%,what,3.39%,or,1.69%
anything,do,8.22%,of,5.48%,than,5.48%
long,a,40.0%,so,8.57%,the,7.14%
will,you,20.98%,i,16.08%,it,9.79%
same,the,94.44%,that,5.56%
talk,to,28.05%,the,9.76%,can,7.32%
hand,her,30.59%,his,18.82%,one,8.24%
our,of,12.12%,to,6.06%,with,4.55%
we,if,6.78%,what,4.75%,think,3.39%
look,to,22.22%,now,7.94%,and,7.94%
want,i,58.04%,you,14.69%,not,4.2%
ramage,mr,19.17%,said,13.33%,to,9.17%
right,all,31.03%,the,12.07%,is,8.62%
ought,i,28.3%,she,13.21%,what,5.66%
us,of,17.44%,let,12.79%,for,10.47%
suppose,i,74.39%,to,2.44%,voice,1.22%
still,was,12.35%,very,7.41%,but,4.94%
something,was,9.57%,is,7.83%,do,5.22%
voice,her,20.0%,his,20.0%,a,16.67%
let,you,10.53%,to,7.02%,and,7.02%
capes,said,20.13%,of,6.29%,mr,5.66%
miniver,miss,95.38%,many,1.54%,the,1.54%
manning,mr,51.4%,said,12.15%,and,3.74%
