word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
am,i,8.61%,sure,6.62%,going,6.62%
cried,out,21.09%,the,19.73%,he,10.2%
princess,and,15.84%,was,7.92%,the,3.96%
why,do,15.79%,should,14.04%,are,12.28%
her,and,8.36%,to,2.73%,head,2.27%
she,was,11.32%,had,7.49%,went,4.32%
care,of,30.36%,for,10.71%,that,8.93%
mother,said,11.36%,and,10.61%,killed,6.06%
going,to,48.0%,on,6.67%,and,4.0%
many,years,21.43%,many,10.71%,a,5.36%
shall,be,22.49%,i,8.28%,not,7.69%
never,mind,8.82%,leave,7.84%,see,4.9%
daughter,and,16.85%,who,10.11%,to,10.11%
work,was,9.09%,and,7.58%,for,6.06%
told,him,36.36%,her,16.16%,the,10.1%
we,will,26.02%,have,10.2%,are,9.18%
ah,said,28.57%,she,5.36%,you,5.36%
say,that,7.41%,and,7.41%,i,7.41%
here,and,18.45%,the,7.77%,i,7.77%
are,you,21.36%,not,4.55%,the,4.09%
behind,the,36.62%,him,11.27%,a,9.86%
off,the,13.85%,and,8.72%,her,8.21%
cut,off,28.21%,the,8.97%,her,7.69%
head,and,27.35%,out,5.13%,of,5.13%
any,longer,15.19%,rate,10.13%,more,10.13%
well,and,12.73%,said,10.91%,that,4.85%
asked,the,17.32%,him,13.39%,what,8.66%
us,out,6.41%,go,5.13%,and,5.13%
yes,said,34.62%,answered,9.62%,and,5.77%
nothing,but,15.75%,to,9.45%,and,6.3%
bed,and,22.78%,the,7.59%,but,6.33%
got,up,17.43%,into,11.93%,the,9.17%
after,the,13.79%,a,11.72%,this,8.28%
day,the,11.35%,and,10.81%,he,8.65%
eyes,and,25.4%,then,4.76%,closed,4.76%
or,i,7.94%,not,6.35%,two,4.76%
much,as,9.28%,that,8.25%,and,6.19%
like,a,21.77%,to,20.97%,the,14.52%
heart,and,21.43%,said,7.14%,was,7.14%
full,of,73.08%,gallop,1.92%,two,1.92%
knew,not,19.64%,that,12.5%,what,8.93%
soon,as,22.78%,came,10.13%,afterwards,9.49%
wanted,to,85.71%,and,1.79%,was,1.79%
enough,to,28.85%,yet,11.54%,for,9.62%
something,to,14.93%,given,11.94%,was,4.48%
make,me,11.39%,a,11.39%,the,8.86%
just,as,21.11%,then,6.67%,the,5.56%
woman,who,8.33%,said,8.33%,was,7.29%
quite,dead,4.49%,close,3.37%,safe,3.37%
through,the,60.0%,a,8.75%,which,6.25%
round,and,20.0%,about,12.94%,the,10.59%
herself,up,8.79%,in,7.69%,and,6.59%
open,the,50.0%,and,10.71%,at,5.36%
fire,and,34.29%,but,7.14%,in,5.71%
child,and,13.92%,was,8.86%,to,5.06%
cook,and,9.84%,who,8.2%,said,6.56%
dear,little,10.71%,father,10.71%,child,8.93%
answered,the,36.04%,he,12.61%,i,7.21%
children,were,7.69%,and,6.41%,the,5.13%
dead,and,21.15%,the,9.62%,then,7.69%
boy,and,10.61%,was,9.09%,who,7.58%
dwarf,said,11.86%,and,6.78%,was,6.78%
forest,and,35.29%,to,7.06%,the,7.06%
until,the,18.03%,he,13.11%,it,11.48%
bride,and,19.64%,for,8.93%,said,5.36%
