word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
think,i,39.1%,you,7.88%,to,7.3%
break,to,13.9%,not,5.79%,and,5.79%
wealth,the,15.07%,his,10.96%,my,8.22%
brings,that,15.52%,he,13.79%,and,8.62%
scorn,to,12.0%,i,10.0%,in,9.0%
kings,of,23.08%,the,10.0%,two,3.08%
sigh,a,17.54%,to,14.04%,and,10.53%
lack,i,8.57%,for,6.67%,not,5.71%
woes,my,13.33%,these,13.33%,our,11.67%
precious,a,12.2%,the,9.76%,most,8.54%
woe,of,11.95%,my,3.77%,and,3.77%
sad,be,7.25%,a,6.74%,the,4.66%
paid,be,19.05%,have,11.11%,is,9.52%
while,a,12.09%,the,10.99%,this,6.96%
friend,my,15.38%,a,13.41%,good,5.93%
hearts,their,15.03%,our,13.29%,your,12.14%
dead,is,16.26%,the,11.21%,are,3.36%
holy,the,16.59%,a,10.43%,and,7.11%
tear,a,17.44%,to,11.63%,and,4.65%
appear,shall,8.15%,doth,7.41%,it,5.93%
lie,to,8.31%,the,7.69%,i,6.15%
lovers,these,10.14%,and,8.7%,for,7.25%
due,the,12.5%,his,6.25%,thy,6.25%
bones,my,20.25%,their,12.66%,the,10.13%
dust,the,30.0%,with,10.0%,to,6.67%
re,exit,3.61%,you,3.09%,to,2.06%
lover,a,32.2%,the,10.17%,true,6.78%
grown,is,25.0%,are,8.33%,was,3.33%
birth,my,9.38%,of,9.38%,thy,8.33%
brought,have,15.42%,be,8.88%,and,8.88%
march,of,17.39%,to,5.22%,a,4.35%
better,the,13.47%,a,11.04%,no,5.03%
died,he,10.81%,she,10.81%,have,9.01%
morning,the,30.88%,this,19.85%,morrow,6.62%
seen,have,35.94%,be,9.96%,not,9.25%
sovereign,my,25.0%,gracious,9.03%,our,6.94%
green,the,14.66%,a,9.48%,and,7.76%
pale,look,10.6%,and,6.62%,the,5.96%
anon,and,8.59%,anon,8.59%,you,6.25%
ride,to,23.21%,and,5.36%,doth,3.57%
hide,to,25.23%,and,7.21%,not,4.5%
early,so,22.22%,too,14.81%,morning,5.56%
shine,to,13.46%,shall,11.54%,doth,9.62%
alack,alack,14.49%,gloucester,7.25%,but,4.35%
hour,an,27.33%,this,13.18%,the,13.18%
didst,thou,44.75%,why,3.87%,and,2.76%
promise,i,16.07%,your,6.25%,and,6.25%
forth,come,6.81%,bring,6.02%,from,5.5%
base,the,14.37%,a,6.32%,and,5.75%
enough,well,9.12%,not,4.4%,is,3.77%
dry,to,9.21%,a,9.21%,be,5.26%
storm,the,24.56%,a,19.3%,this,7.02%
beaten,and,5.77%,was,5.77%,have,5.77%
speak,to,13.91%,i,8.66%,you,7.09%
wound,the,13.92%,a,7.59%,and,5.06%
grief,my,10.42%,of,9.58%,with,8.33%
repent,do,16.36%,i,14.55%,to,9.09%
loss,the,20.97%,a,6.45%,of,4.03%
weak,a,9.84%,too,9.02%,my,5.74%
bears,he,16.22%,that,14.41%,and,8.11%
tears,with,9.69%,my,8.44%,of,5.94%
ransom,his,13.46%,the,7.69%,for,7.69%
deeds,my,7.38%,thy,7.38%,your,4.92%
silver,the,16.28%,and,9.3%,her,8.14%
both,you,8.53%,them,4.85%,are,3.53%
faults,his,8.74%,the,7.77%,our,6.8%
fault,the,15.7%,my,13.37%,a,13.37%
bring,and,14.06%,to,11.83%,will,6.25%
sense,the,13.95%,my,8.53%,of,7.75%
lawful,a,16.13%,the,8.06%,and,8.06%
needs,must,38.06%,he,6.45%,what,5.81%
thief,a,26.76%,the,11.27%,your,7.04%
confess,i,23.39%,must,12.1%,do,8.06%
although,thou,2.5%,him,2.5%,seen,2.5%
our,of,10.93%,in,5.67%,to,5.48%
loves,he,18.27%,that,11.06%,she,7.69%
remain,shall,8.11%,to,6.76%,will,6.76%
help,to,9.0%,the,5.14%,help,5.14%
spite,in,28.79%,the,7.58%,o,6.06%
effect,to,17.65%,this,10.29%,the,5.88%
steal,to,31.33%,will,6.02%,we,4.82%
lest,but,3.42%,more,2.74%,him,2.74%
kindness,of,10.34%,thy,8.62%,this,6.9%
unless,him,2.56%,none,1.92%,lord,1.92%
take,to,10.94%,and,7.87%,i,7.71%
name,my,13.19%,the,12.88%,thy,10.12%
sort,some,12.68%,a,12.68%,such,4.23%
report,good,7.48%,to,6.8%,own,5.44%
delight,more,5.8%,to,5.8%,no,4.35%
comfort,of,7.11%,to,7.11%,my,6.6%
whether,or,13.46%,and,4.81%,but,4.81%
sit,to,6.05%,you,6.05%,i,5.58%
subject,a,24.27%,the,13.59%,his,4.85%
argument,the,18.31%,an,8.45%,his,7.04%
excellent,an,23.58%,o,6.5%,most,5.69%
paper,a,25.0%,this,15.62%,the,13.54%
thanks,my,4.97%,and,4.35%,with,4.35%
aught,for,14.47%,in,7.89%,if,6.58%
cannot,i,35.6%,you,6.3%,it,6.3%
nine,the,10.17%,and,8.47%,at,6.78%
pain,on,14.1%,the,6.41%,my,6.41%
manners,good,10.81%,their,8.11%,in,6.76%
us,let,16.08%,to,7.24%,with,6.65%
absence,his,12.5%,my,10.71%,in,8.93%
leisure,your,15.0%,more,10.0%,at,10.0%
yea,falstaff,3.98%,by,2.84%,beatrice,2.84%
hadst,thou,60.0%,never,1.9%,henry,1.9%
blame,to,26.67%,cannot,10.0%,i,6.67%
taste,to,14.44%,the,11.11%,a,6.67%
forgive,i,14.29%,god,12.99%,heaven,10.39%
greater,the,23.23%,a,19.19%,no,5.05%
kill,to,23.98%,and,6.79%,will,5.43%
foes,thy,14.81%,my,13.58%,our,12.35%
pretty,a,21.8%,the,6.02%,my,6.02%
wrongs,your,8.33%,my,6.94%,the,5.56%
liberty,at,17.5%,his,11.25%,and,8.75%
years,three,8.76%,many,8.76%,twenty,8.25%
full,and,6.84%,is,6.84%,the,5.3%
follows,what,21.54%,it,12.31%,that,12.31%
won,have,13.73%,be,10.78%,hath,8.82%
ay,ay,3.81%,say,2.32%,gloucester,1.99%
seat,his,13.56%,the,11.86%,my,6.78%
forbear,to,8.93%,but,5.36%,not,3.57%
lead,to,8.57%,and,5.71%,will,5.0%
hers,of,23.08%,was,5.77%,and,5.77%
said,have,13.05%,well,13.05%,i,9.61%
ye,fare,3.7%,are,3.7%,will,2.78%
because,me,4.92%,is,2.73%,her,1.64%
sake,my,18.59%,his,10.9%,god's,8.33%
found,i,17.28%,have,13.99%,be,13.58%
lay,to,12.07%,and,7.93%,i,6.55%
cross,to,17.28%,and,4.94%,the,3.7%
sleep,to,10.28%,and,7.11%,not,3.56%
dark,the,22.58%,a,8.6%,in,5.38%
clear,as,10.0%,the,5.71%,shall,5.71%
heavy,a,14.52%,and,8.6%,the,6.99%
dull,and,11.4%,the,7.02%,so,5.26%
flesh,my,15.15%,of,12.12%,the,10.61%
matter,the,45.63%,no,18.31%,this,4.1%
foot,a,12.37%,my,8.76%,thy,8.25%
sea,the,44.1%,at,11.11%,a,6.94%
land,the,18.06%,this,12.5%,my,7.41%
soon,so,19.87%,as,18.54%,too,8.61%
large,at,28.0%,a,8.0%,the,4.0%
water,the,16.17%,and,5.39%,to,4.19%
attend,to,10.92%,will,9.24%,i,5.88%
nought,to,5.88%,at,5.88%,and,5.88%
slow,so,8.2%,too,8.2%,how,6.56%
air,the,41.75%,th,3.61%,to,2.58%
fire,the,14.8%,of,7.24%,a,6.25%
present,the,13.13%,this,12.74%,a,8.49%
motion,in,10.59%,the,8.24%,no,3.53%
four,or,17.69%,the,5.44%,you,4.76%
down,set,7.45%,and,7.45%,sit,4.6%
melancholy,the,10.96%,a,6.85%,and,5.48%
until,france,4.17%,awhile,2.78%,so,2.78%
health,in,10.89%,a,6.93%,his,6.93%
told,i,25.51%,have,14.17%,and,5.26%
straight,it,7.78%,and,6.59%,you,5.39%
right,the,18.38%,his,4.74%,my,4.18%
says,what,22.31%,he,15.7%,she,11.16%
side,my,11.41%,his,8.7%,one,8.15%
title,his,9.57%,the,8.51%,that,8.51%
took,i,20.0%,he,7.88%,you,6.67%
unto,me,1.81%,known,1.59%,came,1.36%
sighs,with,16.92%,my,10.77%,of,7.69%
feast,the,18.27%,a,13.46%,to,6.73%
bids,and,17.39%,he,8.7%,who,4.35%
either,of,6.86%,on,4.57%,and,4.0%
move,to,16.33%,not,7.14%,may,6.12%
thrust,to,8.77%,have,5.26%,and,5.26%
sure,am,26.56%,be,8.2%,as,4.26%
greatest,the,63.46%,of,7.69%,my,5.77%
dearest,my,32.76%,the,24.14%,thy,6.9%
care,i,20.09%,of,4.7%,a,4.7%
feel,i,26.17%,not,7.48%,to,5.61%
whence,from,56.47%,of,8.24%,thief,1.18%
thence,from,33.33%,and,8.08%,me,3.03%
prize,a,23.53%,my,11.76%,the,9.8%
cast,to,13.51%,and,6.31%,be,5.41%
pass,to,14.29%,not,6.8%,they,6.12%
reasons,our,9.23%,my,6.15%,the,4.62%
guard,the,10.77%,to,8.46%,first,8.46%
strength,the,12.31%,my,6.15%,and,4.62%
cause,the,20.68%,no,5.67%,a,4.82%
seek,to,22.41%,i,8.19%,go,6.9%
teach,to,11.93%,and,6.42%,doth,5.5%
case,the,17.27%,a,13.64%,this,11.82%
beast,a,38.16%,the,14.47%,what,6.58%
wretch,poor,11.86%,the,10.17%,thou,8.47%
speed,with,7.66%,all,2.98%,me,2.98%
sometimes,and,14.49%,that,2.9%,sir,2.9%
anger,in,11.29%,of,11.29%,to,11.29%
into,me,4.65%,fall,2.73%,come,2.09%
sharp,as,7.59%,a,7.59%,thy,6.33%
offence,no,7.76%,his,6.03%,what,6.03%
need,what,10.22%,you,9.68%,i,9.14%
horse,my,16.47%,a,14.12%,his,8.24%
went,i,13.76%,he,11.93%,and,5.5%
towards,and,4.11%,malice,2.74%,march,2.74%
fine,a,26.21%,in,8.74%,the,5.83%
point,the,21.83%,a,7.04%,at,6.34%
set,to,9.34%,and,8.28%,i,2.97%
stones,the,16.13%,two,6.45%,thy,4.84%
captain,a,6.94%,good,5.2%,the,4.05%
instant,the,32.81%,this,20.31%,an,10.94%
whereof,means,5.81%,sign,3.49%,instead,2.33%
strange,a,12.6%,tis,6.11%,not,4.96%
rose,the,12.94%,white,11.76%,red,11.76%
hang,and,10.98%,to,8.67%,go,4.62%
virtue,of,8.04%,and,6.53%,the,5.53%
stone,a,21.13%,to,5.63%,of,5.63%
sword,my,22.22%,his,12.25%,the,9.97%
room,a,69.35%,another,11.11%,the,1.53%
judgment,of,10.84%,my,9.64%,his,8.43%
force,the,9.57%,of,8.7%,and,5.22%
morrow,to,51.59%,good,45.63%,rainy,0.4%
former,the,20.31%,my,18.75%,his,9.38%
fill,to,19.12%,will,5.88%,and,5.88%
spirit,the,10.23%,a,9.85%,my,5.68%
shore,on,16.18%,the,11.76%,this,10.29%
thrice,and,7.06%,or,5.88%,my,4.71%
slave,a,17.83%,the,10.08%,this,5.43%
watch,the,19.02%,first,15.76%,second,13.04%
bid,and,19.52%,i,8.71%,to,6.91%
servant,a,11.75%,first,10.07%,second,8.15%
adieu,so,7.22%,adieu,6.19%,more,5.15%
jealous,the,15.38%,a,9.62%,not,9.62%
affairs,your,10.0%,my,8.57%,his,5.71%
fool,a,27.99%,the,12.64%,fool,3.61%
thinks,he,33.33%,that,10.61%,she,9.09%
god,o,5.58%,of,4.8%,pray,3.89%
bound,am,14.52%,are,8.06%,be,6.45%
suffer,to,11.49%,not,11.49%,you,6.9%
patience,your,16.75%,have,9.42%,with,8.38%
list,the,8.77%,i,8.77%,and,7.02%
pardon,your,6.16%,o,6.16%,to,5.14%
doing,in,10.39%,for,7.79%,the,6.49%
wait,to,16.13%,i,6.45%,must,6.45%
hell,of,17.05%,in,13.64%,to,13.07%
been,have,32.83%,had,16.28%,hath,15.45%
five,or,7.41%,with,6.67%,of,4.44%
hundred,a,41.18%,five,15.13%,an,8.4%
wonder,i,19.53%,a,11.72%,and,7.03%
wits,his,19.75%,my,11.11%,five,7.41%
subjects,his,14.06%,our,9.38%,the,7.81%
worse,the,13.95%,no,11.05%,and,6.98%
goes,he,13.59%,it,9.78%,how,8.15%
flourish,palace,11.11%,a,7.41%,and,6.48%
stands,it,12.35%,that,6.79%,he,6.79%
broken,a,8.82%,the,7.35%,be,5.88%
mock,to,14.29%,and,13.19%,you,7.69%
home,at,24.93%,you,5.16%,come,5.16%
idle,an,18.06%,the,6.94%,and,4.17%
awake,awake,5.63%,will,5.63%,so,4.23%
wake,to,15.38%,and,11.54%,i,9.62%
near,so,11.39%,camp,6.41%,come,6.41%
soul,my,35.71%,his,8.04%,thy,6.03%
sin,a,10.5%,the,5.52%,no,4.97%
remedy,no,41.94%,the,9.68%,what,4.84%
indeed,and,3.88%,is,3.88%,for,3.4%
knife,a,15.52%,thy,10.34%,my,8.62%
cut,to,12.78%,and,6.11%,will,4.44%
cost,will,9.8%,the,7.84%,and,5.88%
gain,to,14.71%,the,8.82%,and,4.41%
advantage,this,5.33%,th,5.33%,his,5.33%
kingdom,the,21.11%,a,14.44%,my,11.11%
win,to,25.62%,should,3.31%,and,3.31%
taught,hath,21.15%,that,9.62%,you,9.62%
choose,cannot,25.23%,to,14.95%,you,7.48%
fears,that,7.32%,my,6.1%,our,6.1%
power,the,9.55%,his,8.96%,my,5.67%
action,the,14.17%,this,11.67%,in,6.67%
flower,a,19.67%,the,14.75%,fair,6.56%
breath,of,8.51%,the,8.09%,thy,7.23%
gates,the,47.47%,your,9.09%,our,4.04%
steel,of,24.64%,in,8.7%,as,8.7%
fearful,a,16.84%,the,11.58%,and,7.37%
cry,and,13.1%,i,9.61%,to,6.55%
beggar,a,48.48%,the,15.15%,and,4.55%
faith,i,14.55%,in,12.21%,my,8.83%
forsworn,be,18.46%,have,13.85%,am,7.69%
authority,my,8.77%,great,7.02%,of,5.26%
doctor,master,14.17%,the,13.39%,a,3.94%
simple,a,10.0%,fee,5.83%,so,5.83%
cheek,his,17.28%,thy,9.88%,her,9.88%
blush,i,10.71%,to,7.14%,and,5.36%
last,the,23.81%,at,12.24%,this,4.42%
bad,so,13.08%,a,6.15%,or,6.15%
bastard,the,15.18%,a,10.47%,exit,2.62%
durst,i,19.3%,he,8.77%,and,5.26%
mend,to,15.79%,will,7.02%,god,7.02%
tongues,the,12.2%,our,9.76%,of,7.32%
voice,the,14.84%,my,11.61%,thy,6.45%
souls,their,12.17%,our,9.57%,poor,8.7%
commend,i,12.24%,do,6.12%,to,5.1%
seeing,and,6.67%,but,5.0%,the,5.0%
rank,the,9.26%,and,5.56%,is,5.56%
smell,i,12.73%,the,10.91%,and,9.09%
common,the,30.82%,a,12.58%,in,5.03%
flies,that,11.29%,and,9.68%,summer,6.45%
vice,a,24.07%,my,7.41%,to,5.56%
pure,a,7.61%,of,7.61%,in,7.61%
envy,and,8.77%,of,7.02%,i,5.26%
owe,i,31.25%,you,13.75%,doth,6.25%
fled,is,17.78%,are,11.11%,have,5.56%
vile,the,10.24%,this,8.66%,so,7.09%
nay,me,1.97%,rosalind,1.75%,hamlet,1.53%
remember,i,20.2%,do,9.6%,you,7.58%
wise,a,12.64%,the,10.34%,be,9.2%
few,a,19.72%,in,9.86%,so,8.45%
late,too,24.04%,of,23.56%,the,5.29%
carry,to,13.04%,and,8.7%,will,7.61%
lost,have,19.13%,hath,7.58%,is,6.5%
coward,a,29.55%,the,11.36%,thou,6.82%
food,for,11.43%,the,8.57%,my,7.14%
ground,the,50.56%,this,3.89%,of,3.33%
peace,in,10.33%,of,7.21%,the,5.46%
twixt,and,5.26%,that,5.26%,marriage,3.95%
quick,the,10.19%,his,5.56%,and,5.56%
aside,gloucester,7.8%,stand,6.42%,suffolk,4.59%
word,a,29.1%,the,12.5%,one,7.62%
proceed,to,5.88%,did,4.41%,so,4.41%
always,i,7.94%,you,6.35%,would,4.76%
already,is,9.22%,have,5.67%,him,3.55%
spent,have,13.33%,be,12.0%,is,9.33%
children,your,10.91%,my,8.18%,and,8.18%
brain,my,17.24%,the,14.94%,his,9.2%
got,have,11.29%,hath,10.48%,i,8.06%
fly,to,7.54%,and,5.95%,i,3.97%
double,a,26.88%,with,4.3%,and,3.23%
aid,and,8.2%,him,6.56%,for,6.56%
sick,am,10.0%,is,7.22%,not,4.44%
thank,i,69.2%,humbly,5.88%,we,5.19%
faint,i,7.41%,am,7.41%,and,5.56%
fame,of,9.52%,in,8.33%,my,8.33%
humble,the,13.51%,and,10.81%,an,9.46%
goodly,a,51.22%,this,8.54%,the,6.1%
yield,will,6.71%,i,6.71%,not,6.71%
plain,the,23.13%,a,15.67%,be,5.97%
gross,the,11.86%,a,8.47%,my,5.08%
cheeks,thy,13.64%,her,12.5%,my,12.5%
saw,i,39.72%,never,14.54%,you,6.03%
silence,in,7.41%,to,6.48%,master,6.48%
equal,to,11.76%,an,7.84%,in,7.84%
story,the,39.47%,my,7.89%,a,6.58%
amen,say,17.95%,amen,7.69%,cry,6.41%
able,not,21.67%,is,13.33%,am,11.67%
hearing,the,11.11%,of,7.07%,and,6.06%
something,is,9.88%,and,6.4%,but,4.07%
spirits,my,9.7%,your,8.96%,the,6.72%
above,me,2.9%,all,2.17%,not,2.17%
struck,hath,7.41%,and,7.41%,that,4.94%
giving,by,9.09%,in,7.27%,and,5.45%
ghost,the,26.87%,enter,7.46%,his,4.48%
countenance,his,16.36%,your,9.09%,the,9.09%
comes,here,24.96%,he,13.04%,who,6.84%
dream,a,27.5%,my,7.5%,i,5.0%
join,to,19.67%,they,9.84%,and,6.56%
bow,his,9.38%,and,7.81%,they,6.25%
drop,a,12.66%,and,7.59%,one,7.59%
sorrow,of,10.55%,with,5.5%,my,4.59%
griefs,your,17.46%,my,14.29%,our,12.7%
humour,the,20.2%,his,12.12%,my,9.09%
general,the,33.33%,our,14.22%,a,5.88%
horses,our,16.67%,the,12.12%,my,9.09%
wretched,a,12.82%,my,8.97%,the,7.69%
hurt,not,12.12%,and,6.06%,to,4.04%
lords,my,22.48%,the,5.35%,and,4.5%
turn,and,11.19%,to,6.72%,will,5.6%
sport,our,12.12%,this,7.58%,the,6.82%
heed,take,73.58%,better,3.77%,no,3.77%
finger,my,16.92%,his,16.92%,your,10.77%
queen,the,16.61%,a,3.13%,my,2.8%
wanton,the,16.9%,a,9.86%,and,7.04%
cheer,good,20.0%,what,9.33%,and,5.33%
forward,go,10.99%,coming,7.69%,set,7.69%
soft,but,16.28%,as,4.65%,her,3.1%
hair,a,15.83%,her,11.67%,my,6.67%
despair,and,5.56%,in,5.56%,but,5.56%
red,the,16.22%,and,9.91%,a,7.21%
colour,what,12.5%,the,11.36%,his,6.82%
fury,the,10.0%,their,8.57%,thy,7.14%
rise,to,10.59%,i,3.53%,you,3.53%
office,the,17.29%,your,9.02%,my,8.27%
wild,the,23.23%,a,13.13%,and,8.08%
appears,it,29.31%,he,8.62%,there,5.17%
over,and,5.12%,give,4.19%,it,3.72%
seems,it,31.3%,he,9.92%,that,4.58%
three,these,4.89%,or,4.16%,and,4.16%
ladies,the,16.23%,and,11.04%,fair,5.84%
knights,the,15.25%,hundred,11.86%,his,8.47%
crown,the,42.91%,a,8.05%,my,6.9%
drops,the,6.67%,water,5.0%,she,5.0%
boy,the,11.25%,my,7.09%,a,6.85%
prayers,my,22.34%,his,6.38%,our,6.38%
divine,the,7.55%,more,5.66%,so,5.66%
page,mrs,25.95%,mistress,10.0%,anne,8.57%
bred,you,8.06%,are,6.45%,true,6.45%
easy,as,24.62%,an,10.77%,how,10.77%
just,most,6.0%,is,5.33%,a,4.67%
proof,the,10.84%,in,9.64%,of,6.02%
try,to,36.36%,will,7.95%,and,6.82%
welcome,are,8.48%,and,8.19%,most,2.92%
next,the,47.49%,and,3.35%,wednesday,2.23%
guilty,not,9.41%,the,8.24%,be,8.24%
patient,be,59.77%,and,4.6%,as,3.45%
drink,and,11.26%,to,11.26%,i,6.62%
bitter,the,10.26%,a,7.69%,and,6.41%
assure,i,29.09%,do,18.18%,can,10.91%
cure,to,18.75%,past,12.5%,the,10.94%
throw,and,12.15%,i,11.21%,to,9.35%
voices,your,38.46%,our,9.62%,their,3.85%
besides,for,5.56%,and,2.78%,you,2.78%
catch,to,29.17%,will,8.33%,may,5.56%
begin,i,8.26%,to,7.44%,first,5.79%
knew,i,37.72%,you,12.57%,he,9.58%
reason,the,9.97%,no,5.98%,your,5.65%
vows,my,8.7%,and,8.7%,your,7.25%
minds,their,13.79%,our,8.62%,your,6.9%
alas,but,3.77%,alas,3.77%,desdemona,3.3%
certain,a,10.12%,for,9.52%,most,8.93%
marriage,of,14.4%,the,8.8%,this,7.2%
taken,have,14.29%,is,11.22%,be,10.2%
lips,my,15.52%,thy,13.22%,her,10.34%
sickness,his,11.11%,a,9.26%,and,7.41%
t,on,10.06%,in,9.5%,to,8.94%
goodness,for,8.47%,his,8.47%,the,8.47%
poison,the,7.41%,a,7.41%,not,4.94%
drunk,be,13.85%,have,10.77%,is,7.69%
foul,the,11.11%,a,8.73%,so,5.16%
hopes,my,29.51%,our,6.56%,the,4.92%
hard,too,7.07%,so,5.05%,a,4.55%
becomes,it,10.61%,as,9.09%,this,6.06%
beyond,much,4.76%,far,4.76%,beyond,3.17%
bold,so,14.1%,be,13.46%,a,6.41%
receive,to,10.64%,shall,7.45%,i,4.26%
rather,had,26.46%,or,8.92%,the,5.23%
heard,have,31.9%,i,20.64%,you,6.17%
vow,i,8.7%,my,8.7%,his,7.61%
falls,he,11.43%,and,10.0%,it,5.71%
blow,to,9.9%,a,9.9%,the,5.94%
fashion,the,27.27%,this,9.09%,of,7.07%
fools,the,6.73%,of,5.77%,that,3.85%
laid,have,11.22%,is,6.12%,and,5.1%
wood,the,32.86%,this,14.29%,a,12.86%
kiss,to,14.35%,a,11.48%,i,8.61%
walk,you,17.07%,to,14.63%,will,6.5%
lust,of,18.67%,and,5.33%,their,4.0%
sooner,no,32.26%,the,20.97%,will,6.45%
mad,not,6.37%,is,5.62%,a,5.62%
sound,trumpets,10.71%,the,7.59%,to,4.46%
swear,i,25.94%,and,8.37%,to,7.11%
grey,lady,35.96%,and,4.49%,the,3.37%
become,shall,12.42%,is,11.11%,to,5.88%
suit,my,19.05%,a,7.48%,the,6.8%
herself,she,6.93%,to,5.94%,with,4.95%
prison,to,26.32%,the,21.93%,in,13.16%
learned,a,15.79%,the,12.28%,and,8.77%
bond,my,22.67%,the,14.67%,a,10.67%
came,i,18.57%,he,9.43%,how,6.0%
whole,the,43.51%,a,12.21%,my,5.34%
several,at,10.23%,each,7.95%,the,6.82%
plot,a,14.55%,the,12.73%,our,9.09%
plague,a,47.25%,the,10.99%,to,4.4%
credit,my,20.37%,i,5.56%,and,5.56%
manner,the,40.48%,what,10.71%,this,5.95%
news,what,23.2%,the,19.44%,good,5.96%
madness,in,10.29%,of,7.35%,a,5.88%
ears,mine,10.65%,your,10.06%,the,8.88%
foolish,a,23.53%,the,8.82%,and,5.88%
woo,to,34.62%,and,6.41%,i,6.41%
deserve,you,8.82%,will,8.82%,i,8.82%
denied,be,22.22%,you,9.26%,have,5.56%
broke,have,12.36%,and,6.74%,hath,5.62%
dispatch,will,7.58%,and,6.06%,to,6.06%
follow,to,9.68%,will,8.24%,and,5.73%
pray,i,55.12%,and,3.19%,to,2.49%
loud,as,14.08%,so,12.68%,a,7.04%
angel,an,32.69%,better,5.77%,good,5.77%
saint,at,11.81%,by,9.45%,and,9.45%
devil,the,60.27%,a,14.73%,what,1.34%
fiend,the,27.27%,foul,18.18%,a,13.64%
doubt,i,25.68%,no,18.58%,not,6.56%
mercy,have,8.6%,of,8.6%,you,8.6%
saying,for,8.77%,in,7.02%,my,7.02%
powers,the,15.28%,his,11.11%,my,9.72%
charge,i,23.0%,the,6.57%,a,5.63%
buy,to,21.57%,and,5.88%,you,4.9%
terms,in,7.89%,the,5.26%,good,3.95%
feed,to,29.21%,and,10.11%,i,4.49%
dying,a,14.04%,the,7.02%,and,5.26%
angry,an,12.62%,be,11.65%,not,10.68%
desperate,a,20.34%,is,6.78%,and,5.08%
discourse,and,7.81%,his,6.25%,to,6.25%
sworn,be,25.93%,have,14.07%,am,5.19%
sees,he,24.14%,she,12.07%,that,12.07%
revenge,my,11.18%,to,6.58%,of,5.92%
service,the,8.73%,my,6.99%,his,6.55%
worship,your,69.89%,good,5.38%,to,5.38%
conscience,my,32.56%,his,7.75%,your,5.43%
act,exeunt,17.97%,the,5.22%,contents,4.93%
oaths,your,8.33%,our,6.94%,with,6.94%
twenty,and,28.07%,with,5.85%,of,4.09%
honest,an,22.6%,be,5.48%,and,4.45%
asleep,fast,10.71%,is,8.93%,be,8.93%
maid,a,31.63%,the,13.78%,this,6.12%
quickly,mistress,8.33%,and,3.43%,will,3.43%
endure,to,15.58%,not,15.58%,cannot,9.09%
trial,the,15.0%,my,8.33%,of,6.67%
touch,to,11.29%,not,7.26%,a,7.26%
withal,and,9.02%,you,6.02%,me,2.26%
thither,and,8.7%,him,7.61%,you,6.52%
sleeping,the,9.43%,a,7.55%,and,5.66%
scene,exeunt,22.96%,v,6.38%,i,6.16%
ii,scene,79.12%,act,20.2%,henry,0.34%
paris,to,4.55%,county,4.55%,of,3.9%
iii,scene,75.72%,act,23.46%,richard,0.41%
palace,the,72.09%,duke's,8.53%,john's,2.33%
iv,scene,65.08%,act,30.69%,edward,2.12%
v,scene,55.7%,act,40.94%,henry,1.34%
camp,the,15.46%,grecian,14.43%,french,11.34%
street,a,68.97%,the,18.97%,another,3.45%
court,the,37.91%,th,5.78%,at,5.42%
france,of,49.7%,in,12.62%,to,7.3%
duke,the,35.2%,enter,2.51%,lord,2.13%
bertram,enter,7.76%,lord,2.59%,farewell,2.59%
lord,my,54.27%,good,4.91%,first,4.56%
french,the,45.25%,a,5.88%,in,3.62%
serve,to,16.49%,will,10.64%,i,7.98%
countess,the,8.11%,madam,3.6%,enter,3.6%
helena,enter,5.56%,you,3.33%,and,2.78%
gentlewoman,a,13.43%,waiting,10.45%,this,8.96%
diana,of,10.0%,you,7.14%,and,7.14%
daughter,my,22.22%,your,11.73%,his,8.02%
neighbour,the,7.84%,come,7.84%,good,5.88%
officers,and,19.28%,the,7.23%,my,3.61%
soldiers,and,20.29%,the,8.21%,officers,6.28%
enter,re,8.85%,palace,4.78%,house,4.65%
madam,good,6.22%,you,6.0%,ay,4.67%
sir,you,8.07%,good,2.76%,well,2.03%
stir,not,12.79%,to,11.63%,i,4.65%
honesty,mine,10.34%,of,8.05%,and,6.9%
spoke,have,25.32%,i,11.69%,he,4.55%
traitors,the,14.04%,of,8.77%,these,7.02%
enemy,the,22.22%,an,19.14%,mine,12.96%
understand,i,23.0%,to,15.0%,you,14.0%
speech,my,18.66%,his,6.72%,your,6.72%
farewell,so,10.0%,and,3.33%,me,2.12%
bless,god,22.86%,heaven,8.57%,to,5.71%
servants,and,20.79%,enter,5.94%,exeunt,5.94%
lady,the,9.58%,my,8.79%,a,5.64%
shed,to,10.71%,i,7.14%,have,7.14%
undone,am,12.96%,are,12.96%,be,11.11%
twere,as,21.67%,and,8.33%,an,7.5%
particular,my,9.09%,the,7.27%,his,7.27%
itself,of,5.28%,in,3.25%,to,2.85%
lion,the,30.3%,a,18.18%,hungry,3.03%
twas,think,2.56%,but,2.56%,you,2.56%
trick,the,25.49%,a,15.69%,this,7.84%
fancy,my,15.38%,of,7.69%,in,3.85%
fit,it,6.51%,not,5.92%,and,4.73%
soldier,a,25.29%,first,21.84%,second,4.98%
ask,to,14.02%,and,9.15%,i,7.93%
valiant,the,7.5%,a,6.25%,be,5.0%
warlike,the,19.05%,and,7.94%,this,7.94%
marry,to,8.65%,ay,7.78%,will,3.17%
yourselves,you,6.67%,make,4.0%,for,4.0%
city,the,51.47%,this,11.03%,your,8.09%
rule,the,9.62%,to,7.69%,cannot,5.77%
request,your,17.19%,my,10.94%,in,6.25%
cap,my,21.15%,the,17.31%,his,17.31%
