word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
oil,of,21.84%,his,11.49%,the,10.34%
vast,the,28.99%,a,11.59%,his,7.25%
can,i,12.37%,you,11.34%,he,6.7%
ocean,the,34.25%,indian,8.22%,an,6.85%
till,not,6.61%,it,2.48%,hand,2.48%
men,the,13.45%,of,7.62%,all,4.04%
might,he,9.66%,it,9.09%,you,5.68%
since,ever,21.31%,and,14.75%,it,6.56%
work,to,17.24%,at,8.62%,his,6.9%
years,three,16.13%,forty,11.83%,four,8.6%
side,the,22.63%,one,11.58%,his,5.79%
back,his,12.84%,the,5.41%,come,4.73%
man,old,12.97%,a,11.21%,the,6.37%
without,and,8.11%,it,4.05%,not,4.05%
living,the,35.29%,of,10.29%,a,7.35%
seems,it,23.53%,this,5.88%,he,4.71%
water,the,39.34%,of,9.29%,white,4.37%
close,so,5.66%,the,5.66%,a,5.66%
give,to,16.9%,and,8.45%,i,5.63%
way,the,12.3%,that,9.13%,this,7.14%
off,far,3.35%,took,2.39%,him,2.39%
near,drew,7.46%,drawing,7.46%,so,4.48%
come,to,6.21%,you,4.35%,i,4.35%
feet,his,12.3%,five,6.56%,three,5.74%
saw,i,22.43%,we,13.08%,he,10.28%
such,with,7.69%,of,6.59%,in,5.49%
should,i,17.32%,he,10.06%,it,3.35%
set,to,10.81%,were,6.76%,a,4.05%
sail,to,12.9%,the,10.75%,top,7.53%
wind,the,56.92%,fair,9.23%,tempestuous,3.08%
above,the,18.18%,feet,5.45%,high,3.64%
harpooneers,the,37.74%,and,13.21%,pagan,9.43%
once,at,21.38%,and,7.59%,but,5.52%
white,the,49.82%,a,9.75%,snow,3.97%
bone,whale,13.73%,of,11.76%,the,5.88%
did,he,10.46%,i,5.86%,nor,4.18%
stand,to,9.78%,you,6.52%,i,6.52%
never,i,9.23%,he,6.15%,had,5.13%
hear,to,15.09%,you,13.21%,and,7.55%
sort,a,34.23%,that,14.77%,some,10.74%
large,a,42.31%,very,8.97%,at,6.41%
being,of,9.57%,and,6.22%,without,3.83%
those,of,20.27%,in,12.29%,to,5.65%
may,it,20.69%,you,12.07%,i,4.31%
than,more,18.63%,less,4.9%,better,3.92%
round,and,8.33%,all,6.25%,turned,2.08%
little,a,43.09%,the,6.91%,but,2.85%
make,to,36.19%,and,8.57%,would,4.76%
found,be,19.82%,i,6.31%,was,5.41%
dead,the,29.21%,a,16.85%,his,4.49%
seemed,it,14.23%,he,10.22%,what,5.11%
themselves,in,6.78%,they,5.08%,of,5.08%
order,in,50.0%,the,14.52%,an,3.23%
same,the,76.33%,that,9.66%,this,7.73%
boats,the,35.04%,three,8.76%,other,6.57%
sir,aye,7.48%,me,3.4%,no,2.72%
nantucket,of,31.4%,in,11.63%,from,6.98%
death,of,19.05%,and,8.33%,to,7.14%
turn,to,22.03%,will,5.08%,in,5.08%
fire,the,22.86%,of,7.14%,on,4.29%
high,the,13.46%,a,9.62%,on,4.81%
air,the,45.0%,of,10.0%,open,5.71%
blood,the,16.67%,of,8.33%,his,8.33%
its,of,12.37%,in,10.75%,from,6.18%
beneath,far,5.26%,and,3.95%,just,3.95%
cannot,i,20.29%,you,20.29%,he,11.59%
though,and,11.91%,as,8.03%,but,5.26%
each,to,9.52%,in,6.35%,on,5.56%
where,and,3.5%,instances,3.5%,seas,2.5%
myself,to,12.5%,i,12.5%,with,4.69%
her,of,9.12%,in,7.23%,to,5.35%
look,to,7.53%,but,4.84%,and,4.3%
mr,ye,5.26%,dinner,5.26%,know,3.51%
matter,the,35.71%,this,25.0%,a,9.52%
mate,the,45.45%,chief,24.24%,second,7.58%
new,the,13.54%,of,11.46%,in,9.38%
three,the,23.01%,or,5.02%,of,3.35%
point,the,16.9%,a,8.45%,in,7.04%
only,not,14.8%,the,8.66%,was,6.98%
better,the,17.24%,a,12.07%,still,6.9%
voyage,the,25.81%,whaling,18.28%,a,8.6%
she,there,16.98%,as,7.55%,that,4.72%
away,far,5.23%,run,3.49%,rolled,3.49%
captain,the,27.97%,of,3.15%,my,2.8%
do,i,14.29%,to,14.29%,what,5.49%
time,the,23.6%,some,8.7%,same,7.45%
half,and,12.4%,the,8.53%,a,6.2%
hands,all,25.44%,his,13.16%,their,7.02%
board,on,72.22%,to,4.17%,sounding,4.17%
himself,to,5.73%,he,2.08%,of,2.08%
itself,in,7.23%,of,4.82%,ship,4.82%
peculiar,the,25.93%,a,18.52%,his,5.56%
thousand,a,37.25%,the,11.76%,ten,9.8%
moment,a,44.0%,that,14.0%,the,13.0%
another,still,8.41%,to,7.48%,and,5.61%
forward,went,9.8%,going,5.88%,the,5.88%
again,then,4.49%,it,3.27%,up,3.27%
whalemen,the,11.76%,of,7.35%,all,5.88%
seem,would,17.86%,not,11.9%,may,9.52%
under,from,7.08%,ship,2.65%,getting,2.65%
short,in,21.67%,a,21.67%,the,15.0%
heads,mast,44.3%,their,10.13%,the,10.13%
having,of,6.56%,after,4.92%,now,3.28%
perhaps,and,9.2%,is,6.9%,but,4.6%
few,a,53.85%,some,12.09%,but,4.4%
instant,an,35.62%,same,10.96%,this,8.22%
my,of,8.8%,in,8.27%,to,6.87%
harpooneer,the,22.37%,a,13.16%,this,9.21%
home,at,24.07%,from,14.81%,coming,3.7%
part,that,7.69%,most,6.29%,upper,6.29%
soul,the,25.68%,my,24.32%,his,10.81%
get,to,34.57%,and,9.88%,would,3.7%
soon,so,10.48%,as,8.06%,but,5.65%
left,and,18.75%,was,9.38%,have,6.25%
sight,of,23.3%,the,14.56%,a,10.68%
looking,and,10.77%,in,6.15%,when,3.08%
still,but,8.31%,and,5.98%,is,5.32%
strange,a,21.05%,the,14.74%,this,7.37%
just,had,11.71%,was,5.41%,is,4.5%
yet,and,11.68%,as,4.79%,not,4.49%
tell,i,13.82%,to,9.76%,and,6.5%
does,he,8.79%,what,7.69%,nor,5.49%
going,was,9.88%,were,6.17%,of,3.7%
yes,me,3.28%,him,3.28%,oh,3.28%
thus,and,17.46%,had,7.14%,was,5.56%
why,reason,8.74%,but,3.88%,me,2.91%
hold,the,17.89%,to,8.42%,and,5.26%
because,so,3.57%,sailor,2.38%,all,2.38%
something,of,4.5%,was,4.5%,to,3.6%
general,the,26.47%,in,25.0%,a,20.59%
nor,oil,3.29%,him,1.97%,the,1.97%
sailor,a,14.67%,the,10.67%,nantucket,6.67%
rather,or,23.44%,a,14.06%,and,4.69%
enough,true,8.33%,well,5.56%,soft,2.78%
always,is,10.67%,he,8.0%,not,8.0%
heard,was,18.63%,have,16.67%,i,9.8%
between,difference,5.17%,vacancy,2.59%,space,1.72%
second,the,45.61%,a,19.3%,and,5.26%
sailors,the,43.14%,all,7.84%,some,7.84%
put,to,15.71%,was,10.0%,he,10.0%
wild,the,17.07%,a,12.2%,that,12.2%
good,a,24.02%,of,5.88%,in,4.9%
place,the,15.6%,a,8.26%,first,8.26%
reason,by,19.05%,the,19.05%,some,4.76%
young,the,12.66%,of,6.33%,this,5.06%
mind,never,25.71%,his,12.86%,my,10.0%
fine,a,21.05%,of,8.77%,the,7.02%
business,the,22.22%,this,14.29%,his,6.35%
chase,the,40.74%,give,9.26%,to,7.41%
harpoon,the,33.33%,his,18.18%,a,16.67%
dark,the,23.64%,a,20.0%,and,7.27%
stood,ahab,12.79%,he,10.47%,i,8.14%
looked,he,16.39%,i,8.2%,it,3.28%
further,still,25.0%,and,13.33%,the,6.67%
lay,i,12.31%,to,10.77%,he,6.15%
broad,his,22.22%,the,16.67%,a,16.67%
last,at,52.83%,the,24.91%,his,2.26%
went,he,12.77%,i,9.57%,we,8.51%
light,the,21.52%,of,8.86%,a,6.33%
black,the,19.54%,a,9.2%,of,5.75%
turned,he,13.64%,it,10.61%,and,6.06%
bed,the,23.29%,to,16.44%,a,15.07%
both,of,7.69%,on,6.84%,and,6.84%
keep,to,28.57%,and,7.94%,god,7.94%
along,come,5.61%,him,4.67%,way,3.74%
rest,the,72.55%,him,3.92%,final,3.92%
ivory,his,35.19%,the,20.37%,this,3.7%
times,at,37.61%,old,8.26%,several,5.5%
room,the,35.71%,bar,7.14%,state,7.14%
indeed,though,10.71%,and,9.52%,which,4.76%
oh,oh,4.62%,it,2.31%,say,2.31%
began,i,21.57%,and,3.92%,line,3.92%
together,put,4.92%,sleep,3.28%,yoked,3.28%
cried,he,10.2%,now,4.08%,avast,2.72%
morning,the,22.22%,next,11.11%,one,9.72%
standing,and,10.39%,was,9.09%,the,5.19%
face,his,40.0%,the,11.76%,to,4.71%
whole,the,56.49%,his,12.98%,a,12.21%
know,i,32.79%,you,13.93%,to,12.3%
small,a,19.05%,no,10.32%,the,7.14%
next,the,50.0%,his,3.7%,so,3.7%
done,this,13.43%,be,11.94%,have,10.45%
ere,and,10.53%,but,9.21%,that,6.58%
sun,the,48.91%,great,3.26%,a,2.17%
live,to,13.79%,a,10.34%,the,6.9%
curious,a,24.07%,more,11.11%,very,7.41%
top,the,34.85%,main,15.15%,on,9.09%
leg,ivory,18.29%,his,15.85%,a,12.2%
entire,the,55.56%,his,14.81%,an,7.41%
often,so,12.86%,is,10.0%,and,10.0%
fishery,the,46.77%,whale,30.65%,this,3.23%
ground,the,23.53%,cruising,17.65%,shore,3.92%
present,the,53.75%,at,7.5%,this,5.0%
eye,the,14.63%,his,8.54%,an,6.1%
waters,the,20.59%,those,7.35%,head,4.41%
aye,aye,22.31%,him,4.13%,for,3.31%
fast,a,18.03%,was,4.92%,him,3.28%
thy,of,9.71%,all,4.85%,in,4.85%
lower,the,34.43%,to,9.84%,little,3.28%
pip,poor,9.68%,pip,8.06%,little,4.84%
